time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-05T00:45:03.890Z,35.601,-117.5965,1.8,1.9,ml,20,58,0.1104,0.19,ci,ci38446151,2019-07-05T03:07:01.126Z,"8km ESE of Ridgecrest, CA",earthquake,0.33,0.6,0.17,27,automatic,ci,ci
2019-07-05T00:42:43.390Z,35.698,-117.5053333,6.52,1.99,ml,22,62,0.1167,0.16,ci,ci38446135,2019-07-05T00:53:46.010Z,"12km SW of Searles Valley, CA",earthquake,0.29,1.1,0.128,27,automatic,ci,ci
2019-07-05T00:42:19.010Z,33.5958333,-116.6908333,-0.25,0.62,ml,12,66,0.04926,0.28,ci,ci38446127,2019-07-05T00:46:12.476Z,"5km NNW of Anza, CA",earthquake,0.72,31.61,0.132,20,automatic,ci,ci
2019-07-05T00:41:17.730Z,35.5943333,-117.5926667,2.6,2.08,ml,24,54,0.1066,0.21,ci,ci38446111,2019-07-05T22:17:39.056Z,"8km ESE of Ridgecrest, CA",earthquake,0.25,0.64,0.177,65,reviewed,ci,ci
2019-07-05T00:41:02.800Z,35.6295,-117.5443333,10.27,1.17,ml,12,130,0.0795,0.15,ci,ci38446119,2019-07-05T00:45:10.108Z,"12km E of Ridgecrest, CA",earthquake,0.47,0.75,0.116,12,automatic,ci,ci
2019-07-05T00:36:51.860Z,35.621,-117.5973333,10.58,1.6,ml,15,107,0.1154,0.2,ci,ci38446103,2019-07-05T00:40:30.096Z,"7km E of Ridgecrest, CA",earthquake,0.48,1.02,0.049,13,automatic,ci,ci
2019-07-05T00:35:23.570Z,35.7466667,-117.5358333,6.9,1.89,ml,16,159,0.1707,0.15,ci,ci38446095,2019-07-05T00:39:10.090Z,"12km W of Searles Valley, CA",earthquake,0.37,1.03,0.105,6,automatic,ci,ci
2019-07-05T00:34:55.810Z,35.6176667,-117.6036667,9.46,2.16,ml,18,105,0.1194,0.16,ci,ci38446087,2019-07-05T00:39:35.092Z,"6km E of Ridgecrest, CA",earthquake,0.29,0.84,0.172,15,automatic,ci,ci
2019-07-05T00:33:19.610Z,35.7436676,-117.5556641,5.42,2.66,ml,14,88,0.1666,0.14,ci,ci38446079,2019-07-05T00:35:30.071Z,"14km W of Searles Valley, CA",earthquake,0.4,2.66,0.412,5,automatic,ci,ci
2019-07-05T00:32:06.570Z,35.7028351,-117.4833298,-0.1,4.02,mw,60,53,0.1174,0.13,ci,ci38446071,2019-07-06T00:35:05.993Z,"10km SW of Searles Valley, CA",earthquake,0.14,0.49,,6,reviewed,ci,ci
2019-07-05T00:31:51.060Z,35.707,-117.4775,5.99,1.28,ml,15,172,0.1209,0.16,ci,ci38446063,2019-07-05T00:35:31.011Z,"9km SW of Searles Valley, CA",earthquake,0.49,1.73,0.167,8,automatic,ci,ci
2019-07-05T00:30:48.260Z,35.7375,-117.5373333,5.91,2.25,ml,25,61,0.1626,0.23,ci,ci38446055,2019-07-05T00:41:30.780Z,"12km WSW of Searles Valley, CA",earthquake,0.41,1.83,0.129,26,automatic,ci,ci
2019-07-05T00:30:41.630Z,35.6925,-117.4858333,4.29,1.49,ml,17,163,0.1075,0.25,ci,ci38446047,2019-07-05T00:34:29.291Z,"11km SW of Searles Valley, CA",earthquake,0.76,1.47,0.058,2,automatic,ci,ci
2019-07-05T00:28:49.030Z,35.7215,-117.5465,7.03,2.8,ml,24,62,0.1512,0.14,ci,ci38446031,2019-07-05T00:39:45.790Z,"14km WSW of Searles Valley, CA",earthquake,0.23,0.89,0.094,25,automatic,ci,ci
2019-07-05T00:28:01.630Z,35.6868333,-117.4893333,1.3,2.38,ml,19,85,0.1025,0.14,ci,ci38446023,2019-07-05T00:32:02.021Z,"12km SW of Searles Valley, CA",earthquake,0.26,0.65,0.133,26,automatic,ci,ci
2019-07-05T00:27:58.070Z,35.727,-117.5563333,1.93,1.11,ml,19,76,0.1598,0.19,ci,ci38446015,2019-07-05T00:31:38.533Z,"14km WSW of Searles Valley, CA",earthquake,0.31,0.7,0.173,4,automatic,ci,ci
2019-07-05T00:23:44.080Z,56.3356,-148.8373,10,3.6,ml,,160,2.508,0.73,us,us70004agt,2019-07-06T22:01:16.548Z,"270km SE of Kodiak, Alaska",earthquake,7.7,2,0.038,92,reviewed,us,us
2019-07-05T00:23:43.590Z,35.7635,-117.5931667,1.41,2.17,ml,20,72,0.1464,0.37,ci,ci38446007,2019-07-05T00:27:22.304Z,"17km W of Searles Valley, CA",earthquake,0.72,1.4,0.087,26,automatic,ci,ci
2019-07-05T00:22:04.040Z,35.5938333,-117.6321667,2.95,2.17,ml,19,88,0.1211,0.18,ci,ci38445999,2019-07-05T03:08:38.298Z,"5km SE of Ridgecrest, CA",earthquake,0.35,1.65,0.155,26,automatic,ci,ci
2019-07-05T00:21:38.670Z,35.6705,-117.5088333,10.1,1.65,ml,15,153,0.09202,0.19,ci,ci38445991,2019-07-05T00:25:35.443Z,"14km SW of Searles Valley, CA",earthquake,0.53,1.01,0.16,12,automatic,ci,ci
2019-07-05T00:20:26.640Z,35.6948318,-117.5088348,10.35,2.06,ml,15,109,0.1146,0.13,ci,ci38445983,2019-07-05T00:24:17.897Z,"12km SW of Searles Valley, CA",earthquake,0.48,1.41,0.328,5,automatic,ci,ci
2019-07-05T00:18:01.340Z,35.7731667,-117.6159973,1.65,4.04,mw,62,43,0.1261,0.18,ci,ci38445975,2019-07-06T00:21:05.312Z,"18km NNE of Ridgecrest, CA",earthquake,0.17,0.42,,6,reviewed,ci,ci
2019-07-05T00:17:48.100Z,35.613,-117.5583333,1.48,1.72,ml,13,114,0.08269,0.21,ci,ci38445967,2019-07-05T00:21:43.359Z,"11km E of Ridgecrest, CA",earthquake,0.5,0.74,0.158,5,automatic,ci,ci
2019-07-05T00:17:19.180Z,35.6546667,-117.5598333,6.85,2.12,ml,19,75,0.1047,0.18,ci,ci38445959,2019-07-05T00:21:06.975Z,"11km ENE of Ridgecrest, CA",earthquake,0.35,1.16,0.192,26,automatic,ci,ci
2019-07-05T00:16:42.660Z,35.6775,-117.5055,0.49,1.89,ml,25,83,0.09741,0.23,ci,ci38445951,2019-07-05T00:20:32.971Z,"14km SW of Searles Valley, CA",earthquake,0.37,0.91,0.153,26,automatic,ci,ci
2019-07-05T00:15:03.970Z,35.7635,-117.5796667,0.59,1.75,ml,15,148,0.1561,0.21,ci,ci38445943,2019-07-05T00:21:08.357Z,"16km W of Searles Valley, CA",earthquake,0.48,0.81,0.09,9,automatic,ci,ci
2019-07-05T00:14:05.640Z,35.6458333,-117.5471667,0.29,2.76,ml,25,60,0.09109,0.22,ci,ci38445935,2019-07-05T00:25:09.940Z,"12km ENE of Ridgecrest, CA",earthquake,0.33,31.61,0.131,24,automatic,ci,ci
2019-07-05T00:11:38.510Z,35.7385,-117.545,2.01,1.77,ml,24,66,0.166,0.18,ci,ci38445927,2019-07-05T00:15:22.942Z,"13km WSW of Searles Valley, CA",earthquake,0.3,1.15,0.131,26,automatic,ci,ci
2019-07-05T00:10:21.040Z,35.663,-117.5233333,2.02,1.76,ml,14,79,0.09114,0.22,ci,ci38445919,2019-07-05T00:14:14.940Z,"15km ENE of Ridgecrest, CA",earthquake,0.5,0.97,0.128,17,automatic,ci,ci
2019-07-05T00:09:20.880Z,35.7294998,-117.5323334,8.58,2.48,ml,37,59,0.1537,0.15,ci,ci38445911,2019-07-05T00:20:04.400Z,"12km WSW of Searles Valley, CA",earthquake,0.19,0.81,0.231,23,automatic,ci,ci
2019-07-05T00:07:18.090Z,35.6043333,-117.5638333,1.66,1.72,ml,16,107,0.08472,0.16,ci,ci38445895,2019-07-05T00:11:05.920Z,"10km E of Ridgecrest, CA",earthquake,0.28,0.49,0.114,26,automatic,ci,ci
2019-07-05T00:04:45.720Z,35.744,-117.5563333,2.81,1.66,ml,17,76,0.1662,0.23,ci,ci38445887,2019-07-05T00:08:30.893Z,"14km W of Searles Valley, CA",earthquake,0.41,1.88,0.137,24,automatic,ci,ci
2019-07-05T00:03:52.100Z,35.5913333,-117.6283333,6.74,1.97,ml,21,89,0.1199,0.13,ci,ci38445879,2019-07-05T00:14:59.420Z,"5km SE of Ridgecrest, CA",earthquake,0.23,0.73,0.183,26,automatic,ci,ci
2019-07-05T00:00:20.080Z,35.604,-117.588,4.63,1.93,ml,21,86,0.104,0.15,ci,ci38445863,2019-07-05T00:04:06.870Z,"8km ESE of Ridgecrest, CA",earthquake,0.29,0.74,0.232,26,automatic,ci,ci
2019-07-04T23:58:05.654Z,56.3264,-148.7664,10,3.6,mb,,232,2.545,0.41,us,us70004ag6,2019-07-05T06:46:28.006Z,"274km SE of Kodiak, Alaska",earthquake,9.5,2,0.224,5,reviewed,us,us
2019-07-04T23:57:27.800Z,41.3555,-122.6223333,13.1,1.3,md,12,105,0.1519,0.11,nc,nc73206661,2019-07-05T20:15:04.068Z,"20km SW of Edgewood, CA",earthquake,0.47,0.98,0.148,9,reviewed,nc,nc
2019-07-04T23:56:55.810Z,35.745,-117.5345,7.57,2.45,ml,24,80,0.1688,0.19,ci,ci38445855,2019-07-05T00:07:54.160Z,"12km WSW of Searles Valley, CA",earthquake,0.37,2.18,0.085,24,automatic,ci,ci
2019-07-04T23:56:07.758Z,59.4458,-145.9966,0.1,1.6,ml,,,,0.75,ak,ak0198icg6yv,2019-07-04T23:59:14.303Z,"18km E of Middleton Island, Alaska",earthquake,,1,,,automatic,ak,ak
2019-07-04T23:55:53.430Z,35.6281667,-117.5721667,11.99,2.23,ml,15,118,0.09878,0.15,ci,ci38445847,2019-07-04T23:59:42.848Z,"9km E of Ridgecrest, CA",earthquake,0.33,0.78,0.14,12,automatic,ci,ci
2019-07-04T23:54:36.440Z,35.6571655,-117.5218353,1.67,3.33,ml,55,45,0.08563,0.17,ci,ci38445839,2019-07-05T00:05:50.460Z,"14km ENE of Ridgecrest, CA",earthquake,0.18,0.52,0.202,22,reviewed,ci,ci
2019-07-04T23:54:18.920Z,35.588,-117.5841667,8.63,1.48,ml,15,92,0.09942,0.15,ci,ci38445831,2019-07-04T23:58:07.836Z,"9km ESE of Ridgecrest, CA",earthquake,0.34,0.96,0.155,19,automatic,ci,ci
2019-07-04T23:50:57.280Z,35.7733333,-117.5986667,2.5,2.45,ml,23,65,0.1396,0.13,ci,ci38445823,2019-07-05T00:01:46.470Z,"18km W of Searles Valley, CA",earthquake,0.21,1.11,0.204,25,automatic,ci,ci
2019-07-04T23:50:01.340Z,35.6086667,-117.6085,1.54,2.14,ml,23,104,0.1213,0.22,ci,ci38445815,2019-07-04T23:53:43.805Z,"6km ESE of Ridgecrest, CA",earthquake,0.36,0.66,0.126,25,automatic,ci,ci
2019-07-04T23:48:58.510Z,35.7531667,-117.538,14.8,1.47,ml,8,161,0.1833,0.16,ci,ci38445807,2019-07-04T23:52:38.794Z,"12km W of Searles Valley, CA",earthquake,0.47,1.88,0.037,6,automatic,ci,ci
2019-07-04T23:47:59.810Z,69.1861,-144.4184,0,1.4,ml,,,,1.13,ak,ak0198icedil,2019-07-04T23:52:02.590Z,"109km SSW of Kaktovik, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-07-04T23:47:59.590Z,35.7415,-117.5758333,2.4,2.15,ml,21,66,0.1504,0.21,ci,ci38445799,2019-07-04T23:51:49.791Z,"16km W of Searles Valley, CA",earthquake,0.38,2.2,0.177,26,automatic,ci,ci
2019-07-04T23:47:43.890Z,35.6183333,-117.5845,10.48,1.39,ml,16,109,0.1046,0.28,ci,ci38445791,2019-07-04T23:51:16.787Z,"8km E of Ridgecrest, CA",earthquake,0.62,1.44,0.143,19,automatic,ci,ci
2019-07-04T23:46:32.010Z,35.6265,-117.5706667,7.86,2.02,ml,21,73,0.09698,0.16,ci,ci38445783,2019-07-04T23:57:38.700Z,"10km E of Ridgecrest, CA",earthquake,0.28,1.07,0.196,27,automatic,ci,ci
2019-07-04T23:46:12.520Z,35.722,-117.5283333,4.1,1.69,ml,18,80,0.1455,0.16,ci,ci38445775,2019-07-05T02:25:06.913Z,"12km WSW of Searles Valley, CA",earthquake,0.34,0.98,0.152,19,automatic,ci,ci
2019-07-04T23:45:23.450Z,35.8776667,-117.7031667,6.92,1.76,ml,18,87,0.08526,0.13,ci,ci38445767,2019-07-04T23:49:06.751Z,"20km ESE of Little Lake, CA",earthquake,0.27,0.55,0.179,15,automatic,ci,ci
2019-07-04T23:44:47.380Z,35.7208333,-117.522,5.68,2.16,ml,21,80,0.1426,0.17,ci,ci38445759,2019-07-04T23:48:34.725Z,"12km WSW of Searles Valley, CA",earthquake,0.26,1.73,0.102,28,automatic,ci,ci
2019-07-04T23:42:33.710Z,35.7470016,-117.5681686,2.42,3.72,mw,56,44,0.1581,0.17,ci,ci38445751,2019-07-05T23:44:34.175Z,"15km W of Searles Valley, CA",earthquake,0.16,0.91,,6,reviewed,ci,ci
2019-07-04T23:41:21.040Z,35.57,-117.6093333,4.03,1.65,ml,19,94,0.108,0.2,ci,ci38445743,2019-07-04T23:45:11.725Z,"8km SE of Ridgecrest, CA",earthquake,0.34,1.06,0.155,24,automatic,ci,ci
2019-07-04T23:41:07.510Z,35.5953333,-117.5993333,2.28,1.33,ml,13,99,0.1121,0.18,ci,ci38445735,2019-07-04T23:44:49.723Z,"8km ESE of Ridgecrest, CA",earthquake,0.45,0.79,0.131,8,automatic,ci,ci
2019-07-04T23:39:58.120Z,36.603,-116.1837,0.2,0.2,ml,7,115.13,0.073,0.43,nn,nn00689580,2019-07-04T23:43:59.920Z,"47km NNW of Pahrump, Nevada",earthquake,,35.7,,,automatic,nn,nn
2019-07-04T23:39:35.090Z,35.7298333,-117.5508333,1.51,2.16,ml,24,77,0.1602,0.16,ci,ci38445727,2019-07-04T23:50:28.010Z,"14km WSW of Searles Valley, CA",earthquake,0.23,0.62,0.15,30,automatic,ci,ci
2019-07-04T23:39:10.160Z,35.718,-117.5445,6.07,2.08,ml,24,77,0.1473,0.16,ci,ci38445719,2019-07-04T23:50:23.780Z,"14km WSW of Searles Valley, CA",earthquake,0.25,1.32,0.125,26,automatic,ci,ci
2019-07-04T23:37:39.970Z,35.6375,-117.5591667,1.92,1.78,ml,18,115,0.09398,0.19,ci,ci38445711,2019-07-04T23:41:13.068Z,"11km E of Ridgecrest, CA",earthquake,0.35,0.74,0.089,11,automatic,ci,ci
2019-07-04T23:34:00.850Z,35.6588326,-117.5274963,5.04,4.04,mw,59,44,0.08966,0.16,ci,ci38445703,2019-07-06T21:56:02.040Z,"14km ENE of Ridgecrest, CA",earthquake,0.18,0.67,,4,reviewed,ci,ci
2019-07-04T23:33:24.510Z,35.6,-117.5931667,7.2,1.82,ml,21,53,0.1076,0.16,ci,ci38445695,2019-07-05T03:10:38.240Z,"8km ESE of Ridgecrest, CA",earthquake,0.27,1.38,0.215,27,automatic,ci,ci
2019-07-04T23:31:45.908Z,56.2681,-148.8139,10,3.6,ml,,157,2.559,0.76,us,us70004afd,2019-07-05T04:33:02.040Z,"276km SE of Kodiak, Alaska",earthquake,1.2,2,0.04,82,reviewed,us,us
2019-07-04T23:31:44.130Z,35.7016667,-117.4931667,0.35,2.23,ml,24,72,0.1177,0.17,ci,ci38445687,2019-07-04T23:35:38.324Z,"11km SW of Searles Valley, CA",earthquake,0.29,31.61,0.145,27,automatic,ci,ci
2019-07-04T23:30:53.440Z,35.6833333,-117.5215,4.22,1.42,ml,15,136,0.108,0.19,ci,ci38445679,2019-07-04T23:34:36.756Z,"14km SW of Searles Valley, CA",earthquake,0.43,1,0.12,14,automatic,ci,ci
2019-07-04T23:29:21.480Z,19.3343334,-155.1356659,5.08,1.8,ml,40,121,0.04861,0.15,hv,hv71033557,2019-07-04T23:35:01.260Z,"15km SE of Volcano, Hawaii",earthquake,0.4,0.76,0.34,4,automatic,hv,hv
2019-07-04T23:29:15.020Z,35.6065,-117.5848333,6.27,1.71,ml,14,92,0.1019,0.19,ci,ci38445663,2019-07-04T23:33:05.315Z,"8km E of Ridgecrest, CA",earthquake,0.39,1.33,0.141,26,automatic,ci,ci
2019-07-04T23:28:37.900Z,35.6981667,-117.4996667,7.78,1.65,ml,19,104,0.1155,0.18,ci,ci38445655,2019-07-04T23:32:38.010Z,"12km SW of Searles Valley, CA",earthquake,0.36,2.06,0.126,19,automatic,ci,ci
2019-07-04T23:28:21.310Z,35.7056667,-117.4775,0.2,1.45,ml,12,150,0.1196,0.16,ci,ci38445647,2019-07-04T23:32:18.009Z,"10km SW of Searles Valley, CA",earthquake,0.41,31.61,0.154,17,automatic,ci,ci
2019-07-04T23:26:52.410Z,51.893,-178.497,4.25,1.76,ml,4,214,0.1903,0.32,av,av62039271,2019-07-05T19:03:21.880Z,"24km W of Tanaga Volcano, Alaska",earthquake,3.71,31.61,0.079,2,reviewed,av,av
2019-07-04T23:25:48.520Z,35.6698333,-117.458,10.63,1.54,ml,12,151,0.08322,0.18,ci,ci38445639,2019-07-04T23:29:28.991Z,"12km SSW of Searles Valley, CA",earthquake,0.55,0.93,0.1,14,automatic,ci,ci
2019-07-04T23:25:24.430Z,35.7458333,-117.5518333,2.38,1.48,ml,14,86,0.1703,0.15,ci,ci38445631,2019-07-04T23:29:12.545Z,"14km W of Searles Valley, CA",earthquake,0.33,1.35,0.119,16,automatic,ci,ci
2019-07-04T23:24:24.900Z,35.7076667,-117.5175,3.62,2,ml,24,81,0.129,0.2,ci,ci38445623,2019-07-04T23:35:17.830Z,"12km WSW of Searles Valley, CA",earthquake,0.31,1.2,0.152,26,automatic,ci,ci
2019-07-04T23:23:18.720Z,35.6413333,-117.5013333,0.21,2.27,ml,16,148,0.06333,0.18,ci,ci38445615,2019-07-05T03:32:41.712Z,"16km E of Ridgecrest, CA",earthquake,0.48,31.61,0.146,26,automatic,ci,ci
2019-07-04T23:22:19.880Z,35.7016678,-117.489502,8.81,1.65,ml,28,85,0.117,0.17,ci,ci38445599,2019-07-04T23:26:11.470Z,"11km SW of Searles Valley, CA",earthquake,0.32,1.1,0.087,10,automatic,ci,ci
2019-07-04T23:21:50.080Z,35.6051667,-117.5725,9.58,1.59,ml,14,93,0.0918,0.15,ci,ci38445591,2019-07-04T23:25:37.461Z,"10km E of Ridgecrest, CA",earthquake,0.33,0.82,0.202,17,automatic,ci,ci
2019-07-04T23:21:07.910Z,35.6923333,-117.5158333,2.27,1.94,ml,22,81,0.1143,0.23,ci,ci38445583,2019-07-04T23:25:10.961Z,"13km SW of Searles Valley, CA",earthquake,0.4,1.25,0.121,25,automatic,ci,ci
2019-07-04T23:20:56.388Z,61.2907,-152.4113,1.1,2.2,ml,,,,0.69,ak,ak0198ic8kxa,2019-07-05T18:59:48.850Z,"93km N of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-07-04T23:20:42.140Z,35.5703333,-117.6058333,6.48,1.42,ml,13,94,0.1099,0.2,ci,ci38445575,2019-07-04T23:24:18.954Z,"8km SE of Ridgecrest, CA",earthquake,0.41,1.29,0.184,22,automatic,ci,ci
2019-07-04T23:20:25.690Z,46.1998333333333,-122.195,3.25,0.5,ml,15,51,,0.16,uw,uw61533336,2019-07-05T16:56:53.520Z,"37km NNE of Amboy, Washington",earthquake,0.4,0.74,0.128817297594181,13,reviewed,uw,uw
2019-07-04T23:18:43.120Z,35.6225,-117.5835,0.26,1.69,ml,11,81,0.1052,0.2,ci,ci38445567,2019-07-05T03:26:12.852Z,"8km E of Ridgecrest, CA",earthquake,0.47,0.98,0.136,25,automatic,ci,ci
2019-07-04T23:18:25.440Z,35.7523333,-117.5443333,13.53,1.49,ml,18,138,0.1781,0.24,ci,ci38445559,2019-07-04T23:22:13.946Z,"13km W of Searles Valley, CA",earthquake,0.55,1.44,0.137,20,automatic,ci,ci
2019-07-04T23:17:50.800Z,35.683,-117.5626667,6.82,1.96,ml,18,79,0.1264,0.16,ci,ci38445551,2019-07-05T03:32:52.589Z,"12km NE of Ridgecrest, CA",earthquake,0.25,0.9,0.127,20,automatic,ci,ci
2019-07-04T23:17:20.430Z,35.692,-117.5068333,1.13,1.91,ml,19,122,0.1114,0.16,ci,ci38445543,2019-07-04T23:21:05.941Z,"12km SW of Searles Valley, CA",earthquake,0.42,0.65,0.118,28,automatic,ci,ci
2019-07-04T23:16:21.390Z,35.7963333,-117.5685,7.21,1.57,ml,16,144,0.1417,0.31,ci,ci38445535,2019-07-04T23:55:40.085Z,"15km WNW of Searles Valley, CA",earthquake,0.96,4.08,0.126,17,automatic,ci,ci
2019-07-04T23:15:56.770Z,35.6776667,-117.5038333,4.86,1.44,ml,21,83,0.09708,0.17,ci,ci38445527,2019-07-05T23:40:16.382Z,"14km SW of Searles Valley, CA",earthquake,0.29,0.79,0.118,16,reviewed,ci,ci
2019-07-04T23:14:32.670Z,35.7458333,-117.576,1.87,2.39,ml,27,66,0.1517,0.16,ci,ci38445519,2019-07-04T23:24:50.290Z,"16km W of Searles Valley, CA",earthquake,0.22,0.56,0.163,25,automatic,ci,ci
2019-07-04T23:14:20.180Z,35.6,-117.6086667,1.34,1.84,ml,16,83,0.1201,0.17,ci,ci38445511,2019-07-04T23:18:07.473Z,"6km ESE of Ridgecrest, CA",earthquake,0.27,0.66,0.113,12,automatic,ci,ci
2019-07-04T23:13:06.619Z,64.9957,-147.277,0,1.5,ml,,,,0.68,ak,ak0198ic6z37,2019-07-04T23:19:03.882Z,"24km NNE of Badger, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-07-04T23:13:04.910Z,35.7470016,-117.5784988,2.13,3.06,ml,25,111,0.1502,0.14,ci,ci38445503,2019-07-06T21:51:29.040Z,"16km W of Searles Valley, CA",earthquake,0.26,0.61,0.18,22,reviewed,ci,ci
2019-07-04T23:12:40.410Z,35.6711655,-117.4716644,7.11,3.49,ml,64,38,0.08483,0.17,ci,ci38445495,2019-07-05T23:16:02.740Z,"12km SSW of Searles Valley, CA",earthquake,0.17,1.04,0.253,18,reviewed,ci,ci
2019-07-04T23:10:25.030Z,35.6046667,-117.5451667,13.6,1.47,ml,16,99,0.07,0.22,ci,ci38445487,2019-07-05T02:50:13.788Z,"12km E of Ridgecrest, CA",earthquake,0.44,0.95,0.155,14,automatic,ci,ci
2019-07-04T23:09:07.970Z,35.6916667,-117.4835,0.25,1.96,ml,19,63,0.1064,0.19,ci,ci38445479,2019-07-04T23:12:57.442Z,"11km SW of Searles Valley, CA",earthquake,0.36,0.71,0.123,28,automatic,ci,ci
2019-07-04T23:08:35.510Z,35.6741667,-117.5096667,7.59,1.66,ml,18,139,0.09564,0.19,ci,ci38445471,2019-07-04T23:12:23.438Z,"14km SW of Searles Valley, CA",earthquake,0.42,1.5,0.108,15,automatic,ci,ci
2019-07-04T23:07:10.780Z,35.7041667,-117.4886667,1.92,2.59,ml,28,63,0.1194,0.14,ci,ci38445463,2019-07-04T23:17:36.470Z,"10km SW of Searles Valley, CA",earthquake,0.23,0.66,0.166,25,automatic,ci,ci
2019-07-04T23:06:12.010Z,35.7043333,-117.515,1.38,2.22,ml,22,141,0.1252,0.25,ci,ci38445455,2019-07-04T23:09:59.427Z,"12km SW of Searles Valley, CA",earthquake,0.45,0.86,0.148,25,automatic,ci,ci
2019-07-04T23:05:09.560Z,35.7231667,-117.523,1.36,1.87,ml,25,60,0.1451,0.22,ci,ci38445447,2019-07-04T23:09:09.421Z,"12km WSW of Searles Valley, CA",earthquake,0.31,0.73,0.133,27,automatic,ci,ci
2019-07-04T23:04:57.840Z,35.7496681,-117.5575027,1.75,1.24,ml,16,89,0.1671,0.1,ci,ci38445439,2019-07-04T23:08:31.415Z,"14km W of Searles Valley, CA",earthquake,0.36,0.63,0.163,5,automatic,ci,ci
2019-07-04T23:04:34.820Z,35.6776667,-117.5058333,2.29,1.4,ml,12,140,0.09767,0.17,ci,ci38445431,2019-07-04T23:08:07.413Z,"14km SW of Searles Valley, CA",earthquake,0.37,0.79,0.165,10,automatic,ci,ci
2019-07-04T23:03:29.060Z,35.6238333,-117.5695,1.38,2.17,ml,25,54,0.09504,0.18,ci,ci38445423,2019-07-04T23:14:28.800Z,"10km E of Ridgecrest, CA",earthquake,0.28,0.66,0.123,25,automatic,ci,ci
2019-07-04T23:02:00.100Z,35.6628333,-117.5385,9.31,2.01,ml,17,92,0.09831,0.14,ci,ci38445415,2019-07-04T23:06:12.764Z,"13km ENE of Ridgecrest, CA",earthquake,0.3,0.86,0.052,6,automatic,ci,ci
2019-07-04T23:01:33.280Z,35.6866667,-117.4873333,0.52,2.22,ml,22,85,0.102,0.18,ci,ci38445407,2019-07-04T23:05:25.401Z,"12km SW of Searles Valley, CA",earthquake,0.3,0.69,0.111,26,automatic,ci,ci
2019-07-04T23:00:24.800Z,35.603,-117.5346667,7.93,1.61,ml,16,101,0.06131,0.25,ci,ci38445399,2019-07-04T23:04:11.610Z,"13km E of Ridgecrest, CA",earthquake,0.56,2.14,0.113,9,automatic,ci,ci
2019-07-04T22:59:01.680Z,35.583168,-117.609169,7.34,1.83,ml,19,89,0.1193,0.17,ci,ci38445391,2019-07-04T23:02:46.386Z,"7km SE of Ridgecrest, CA",earthquake,0.41,1.76,0.303,14,automatic,ci,ci
2019-07-04T22:58:35.270Z,35.7106667,-117.528,1.93,1.75,ml,21,80,0.135,0.18,ci,ci38445383,2019-07-04T23:02:24.759Z,"13km WSW of Searles Valley, CA",earthquake,0.31,0.88,0.132,27,automatic,ci,ci
2019-07-04T22:57:51.410Z,35.6841667,-117.487,5.9,1.62,ml,17,146,0.09953,0.19,ci,ci38445375,2019-07-04T23:01:37.380Z,"12km SW of Searles Valley, CA",earthquake,0.41,1.59,0.174,21,automatic,ci,ci
2019-07-04T22:56:57.260Z,35.6383333,-117.5588333,4.66,2.13,ml,27,116,0.09421,0.19,ci,ci38445367,2019-07-04T23:07:20.120Z,"11km E of Ridgecrest, CA",earthquake,0.3,0.91,0.168,26,automatic,ci,ci
2019-07-04T22:56:17.610Z,46.8106666666667,-121.985,11.49,0.43,ml,9,202,,0.16,uw,uw61533331,2019-07-05T16:53:17.530Z,"22km ESE of Eatonville, Washington",earthquake,0.71,0.63,0.0938547296458251,5,reviewed,uw,uw
2019-07-04T22:55:02.440Z,38.8263321,-122.8096695,1.35,1.18,md,25,38,,0.03,nc,nc73206571,2019-07-04T23:25:03.699Z,"7km NW of The Geysers, CA",earthquake,0.18,0.32,0.2,6,automatic,nc,nc
2019-07-04T22:52:58.060Z,38.8095016,-122.8223343,2.86,0.88,md,9,81,0.005384,0.04,nc,nc73206566,2019-07-04T23:14:02.905Z,"7km WNW of The Geysers, CA",earthquake,0.46,1.09,,1,automatic,nc,nc
2019-07-04T22:51:57.160Z,35.6646667,-117.5168333,1.13,2.28,ml,20,82,0.0898,0.19,ci,ci38445351,2019-07-05T02:47:59.123Z,"15km ENE of Ridgecrest, CA",earthquake,0.28,0.55,0.142,26,automatic,ci,ci
2019-07-04T22:51:42.530Z,35.7435,-117.5496667,1.72,1.89,ml,23,117,0.1712,0.14,ci,ci38445343,2019-07-04T22:55:28.100Z,"13km WSW of Searles Valley, CA",earthquake,0.26,0.55,0.243,24,automatic,ci,ci
2019-07-04T22:50:10.010Z,35.6801667,-117.5305,0.95,1.44,ml,18,133,0.1088,0.25,ci,ci38445335,2019-07-04T22:53:55.951Z,"15km ENE of Ridgecrest, CA",earthquake,0.48,0.97,0.09,17,automatic,ci,ci
2019-07-04T22:49:46.570Z,38.8111649,-122.8255005,1.91,0.56,md,7,146,0.003676,0.04,nc,nc73206561,2019-07-04T23:04:02.821Z,"7km WNW of The Geysers, CA",earthquake,0.56,0.98,,1,automatic,nc,nc
